complaint_id,consumer_complaint_narrative,true_label
1712849,"Ocwen XXXX XXXX XXXX, XXXX XXXX XXXX XXXX and XXXX have violated the Homeowner bill or Rights in its foreclosure proceeding on a loan that I have inherited and have extended myself to Ocwen to find a viable solution. Without Properly foreclosing on the home XXXX and its affiliates have Broken into my home taken my personal belongings and changed my locks. 

Ocwen was notified on XXXX XXXX 2015 that I gained ownership of home by foreclosing on a XXXX XXXX deed by following proper procedure of foreclosure laws for non-payment of prior owner. I also had to evict them and fight off a frivolous lawsuit. At the same time I applied to Ocwen to get some type of short payoff on existing XXXX loan that I inherited during takin of ownership that was taken out by prior owners. In the process of negotiations they have violated my rights. 

1. As Ocwen and its service providers have broken into my home changed locks and have stolen personal property including material and tools for the pending construction. Estimated value of materials $ XXXX {$5700.00}. ( blatant violation of my rights ) 2. During the process of contacting Ocwen I have left voicemails and emails sent to contact in XXXX which I have encountered language barrier and script reading that besides denying a shot payoff request once has not provided any other alternative of resolving my inherited issue ( Runaround and failure to provide Notification of Foreclosure Alternatives ) 3. the Notice Of Trustee 's Sale recorded XXXX is not against current owner and this is enforcement of Prior owner without proper notice to current owner that Ocwen will peruse the foreclosure ( Restriction against Dual Tracking ) 4. I feel that Ocwen has not implemented regulations set by XXXX XXXX and enforced by CFPB to protect homeowners like me and is not offering ( Fair review Process ). 
I ask that that the notice of sale dated XXXX XXXX 2015 to be postponed immediately and a Representative of Ocwen that has authority to negotiate from the Unites state contact me so I can understand my option and also explain myself properly. Ocwen has blatantly walked over the Homeowners bill of Rights in their handling of this process and I firmly believe this is an every day occurrence in their dealings. 
",negative
1689299,"My late husband & I got what I thought was a loan but found out after he past that it was XXXX adjustable loans from XXXX XXXX. The smaller of the XXXX has been sold several times. The company who had it 8 years ago ( XXXX ) & I had agreed on a settlement amount. I would sign a contract & send it & the money back & be free of the loan. I waited a week for the contract & then tried getting in touch with the loan manager, but her extension no longer worked & soon after neither did their number. A few months later I got a letter saying XXXX was filing bankruptcy & there was a lawsuit against them. A couple of years later, another company said they owed the loan. I ask for a certified copy of the original signed documents & never heard from them again. This happened a few more times with other companies. Until Seneca Mortgage Servicing LLC went to court & got a forecloser judgement without me knowing. I found out my house was on a sheriff sale XX/XX/2015 I made & signed an agreement to pay them {$5000.00} down & XXXX a month for 3mth & they 'd take the judgement off. I did what they asked BUT they did n't take it off. I 've been pre approved for a XXXX loan at 3 % but not with the judgement. I tried to get a hold of someone at Seneca for 15 days by phone & had to send them a certified letter along with a regular payment before someone called me back. I feel like I already made a mistake by signing the first agreement. That released them of any wrong doing. Then I get a modification that they wanted me to sign saying I owed them {$30000.00} more than the principal & the {$5000.00} down was the cost of my Special Forbearance Program. I explained I was going to get a loan for what I owe them & XXXX who owns the bigger of the XXXX loans. I explained that I would continue to make monthly payments until the loan went through. But the judgement had to be off before I could get this loan. The man I was speaking to told me there was nothing he could do, that I needed to talk to a higher up about the judgement not being lifted. By the time I spoke to a higher up, he told me that my house was back in foreclosure. He said he 'd send out another workout pkg to see if he could stop it. He also said that I could try to see how much money I could come up with & make a settlement offer. While waiting for this workout pkg that never came, I sold some things and made arrangements to borrow $ from a relative if the investor agreed. I emailed an offer of {$9300.00} that I could pay on XXXX/XXXX/15. Now they are telling me that the only way to stop the foreclosure is to pay them the {$9300.00} & sign a new modification saying that instead of owing them my principle of a lil & lt ; XXXX I now owe them & gt ; XXXX in interest so my new principle is over XXXX. I am in good standing with XXXX & still owe them XXXX. My house is valued at XXXX. Seneca keeps telling me that I have too much equity in my home for them to except anything less than XXXX. These people are extortionists! This new modification they sent today says nothing about the taking the judgement off. I need to make sure they are n't taking this $ too & still selling my house. I can not find an attorney qualified or licensed in my county. I CAN afford to pay for my home, though it 'll be a lot easier when I get XXXX fixed rate loan. I need help, please point me in the right direction if you ca n't help me. I do n't want to loose the home my kids & I love & have lived in the last almost 11 years. The longest I have lived in one place my whole life. 
",negative
1419103,"HeyI would like to know who I can file a complaint with about American education services, AES. I got a private student loan with XXXX in XX/XX/XXXX, they sold it at the end of last year to a company I can not not locate any information on. I have paid off XXXX loan and have been paying on another through them. I called last month and asked if I could have a smaller payment since I had some extra things come up. There rep said I was paid up until XX/XX/XXXX and I could just pay an interest payment with no issue, so I did. Then I started getting emails and phone calls about my delinquent account. I called and was told the XXXX person I spoke with was completely incorrect and that they would put it on my credit in 60 days if not caught up. I have been trying to get extra work and sell things to do that. They could do nothing else to help me but would file a complain on my behalf. I got another letter stating they were going to report it to my credit in 30 days if not paid. I called because now a manager has lied to me as well as a rep. I was told today that it was basically my fault for listening to their rep and that their is nothing they will do to help keep the delinquency off my credit. I would like to know what I can do, that is so wrong and I wont get any extra money until after the 30 day mark. I want them investigated too, maybe they are just as corrupt as XXXX student loans. But they are out of PA not AR .... can you give me any assistance on who or what I can do!! 
Thanks 
",positive
1606132,"We took out a mortgage loan on our home with Regions Bank. Our home was paid for. We made every payment on time. XX/XX/2014, Our XXXX great-grandchildren came to live with us. After XXXX, we were hurting for money. I saw on line that there was help with problems in a resolution type thing with Regions. I called the number and spoke with XXXX XXXX in the mortgage dept. After explaining the problem, He said he could help. He mailed the paperwork for us to fill out. A payment was due and I asked what to do. He told me NOT to make the payment!! Even saying that might clear up my problem and let me use that money to catch up. He said it should take around 30 days to process the request. When the 30 days were almost up, I called XXXX again to see about the next payment and he said not to pay that it should be resolved soon. He did say it would go against our credit rating, but would be okay once it was settled. Our request was denied by Regions because we made too much from XXXX. The very next week, XXXX called me and asked when were going to catch up the payments and denied telling me not to make them. I have called and spoken to XXXX, to his supervisor and his manager. They say none of the calls were recorded and therefore, I have no proof. I do n't know what to do. I am XXXX and my husband is XXXX, all we have coming in is our XXXX. We have XXXX of our great grandchildren still. We have listed our home for sale and I 've told the bank that 's all I know to do!! We have NO extra money. The bank calls every 2 or 3 days to tell me if I miss one more payment, they will have to foreclose!! We ca n't get a loan or anything now because those two payments missed are on our credit report. 
PLEASE HELP US I do n't know where else to turn. 
",positive
1344920,"For more than XXXX days, the family of XXXX XXXX, through the Administrator of the estate, has been trying to get the HUD Redemption payoff for her home. Freedom Financial is the lender is intentionally stalling in order to avoid or stop the estate from purchasing the home. 
",negative
1719472,"We have a primary home loan from XXXX located on XXXX XXXX in XXXX XXXX California. The loan balance of {$66000.00}. Also, we have a Home Equity loan from Bank of America. XXXX is trying to refinance our loan on our home, and Bank of America is not allowing them to refinance the loan of {$66000.00}, because they are not releasing the subordination. I have been a loyal customer of Bank of America since XX/XX/XXXX. All my family members have accounts at Bank of America and I have also a business account. We have also the rental property and my XXXX property with total equity of over XXXX. 

The refinancing will save us {$1000.00} in monthly Mortgage every month, which I can use to pay our debt. 

I made a written appeal to Bank of America, Subordination Department. However, they did not respond to my appeal. 

My husband is XXXX years XXXX. He underwent XXXX XX/XX/XXXX. Refusal by your bank to allow refinancing has affected his health and he is in distress. According to federal Government rules, people should be permitted to refinance the mortgage. 

I would like to ask request to help in this matter. 
Thanks, XXXX XXXX 
",positive
1483670,"For the past 2 years I have tried to obtain a loan modification from SN Servicing. The single point of contact in charge of my file has done everything he can to stand in the way of allowing me to get this done. I am a self-employed caregiver and I do not have pay stubs so I have submitted a profit and loss statement and bank statements to support the profit and loss statements. My tax return did not support my income claim because of the number of write-offs I was claiming. This year I had my accountant reflect my complete income that I make on my tax return, without any write-offs and have submitted the file again with my bank statements and a letter detailing every deposit that was from my income in my bank account. In the past XXXX XXXX has accused me about lying about my income because he said the documents did not support the income. I take care of an old lady in her home, I am not a sophisticated business owner, and I must confess that I did not keep my books very well in the past. I would sometimes cash my pay check and pay some of my bills before depositing the full amount in the bank account but after being denied for this reason, I have kept detailed account of all my earnings and my accountant can vouch for this fact. However, XXXX XXXX advised me on the phone ( laughing and in an extremely sarcastic manner ) that SN Servicing would not even consider looking at my file again because of the denials in the past. People 's circumstances change, a ) I have paid off my car and no longer have that payment, b ) I deposit all my checks into my bank account to show my income, and c ) my XXXX lien has worked with me to lower that payment and make it more affordable. I would like to have XXXX XXXX removed as my single point of contact and have an impartial person put in his place to look at my file. At this point I think he has a personal vendetta against me and from the way he speaks on the phone to the third party handling my file, it seems like he would like to see me loose my home. I have worked very hard to purchase that home and I will not let that happen because of one mean spirited employee at a bank who thinks because of his position, he gets to call all the shots. I am attaching the recent package that was sent to SN Servicing for your information. 
",negative
1386805,"Ocwen, during the mortgage modification process ocwen has repeatedly asked for the same details over and over again. It appears they have no ability to secure and understand all the documents I have submitted several times. Each time they call me with the same question they then reschedule a follow up call several weeks later. The matter at hand is dire and the incompetence of Ocwen is preventing the modification process from moving forward at a reasonable pace to allow me an opportunity to save this property that is my home. I feel they are intentionally slow walking this so I am forced into foreclosure because no one can be this incompetent to as XXXX time the same exact question thus my only conclusion is they are dealing with me in a fraudulent manner. 
",negative
1326486,"I am writing regarding recent handling of my account with CitiFinancial. 
I have had this loan for eight years. During that time, I have not needed to communicate at all regarding my account. I pay my bill, they take my money, no issues. Recently, however, I have been in the process of refinancing my home loan. I am working with a bank that will refinance us into a VA loan ( my husband is a XXXX veteran ). We have been paying nearly 7 % interest on our current loan, and the economy has sufficiently rebounded to the point where we can get a lower interest rate. We have literally been waiting for years for this day to come. 
We submitted paperwork to CitiFinancial to get a subordination on XXXX XXXX, 2015. We have been told each time that they have a 30 business-day turnaround for this document. That 's six full weeks to get an update to a document that already exists with my current loan. I have a loan pending, and am stunned that an organization that deals with mortgages and loans ca n't expedite a document when a loan is pending. I have paid for an appraisal, provided all the information to the Federal Government to get the VA financing approved -- and completed the list of documents required by CitiFinancial. Apparently, though, CitiFinancial has set back the date another week because the authorization we provided was n't their form. They are saying that the complete packet was received on XXXX XXXX after we were told several times that they had everything they needed on XXXX XXXX. 
I also want to provide feedback about their phone system, the communication I had with their corporate office, and their customer service department. 
Phone System : I have notified their customer service staff on several occasions that they have an issue with their phone system. If you call ( XXXX ) XXXX, and enter your account number or home telephone number, followed by the last XXXX digits of your Social Security Number ( XXXX TIMES ), then you 'll be transferred to a customer service representative. Then, when you get the representative on the phone they 'll ask for your account number, your Social Security Number, your name, address and telephone number. See, they have to look it up anyway because their system is n't set up to automatically bring up the account information. I know, because I asked. 
Calling the Texas number is n't any better. When I called that number, the automatic greeting said "" thank you for calling One Main Financial. When I pressed the option I wanted, the automatic greeting said "" Thank you for calling CitiFinancial. '' When I spoke with the person on the line, she told me that I needed to go to my local CitiFinancial office and I could get the subordination there. She looked up the number for them, and when I called, the manager answered "" One Main Financial. '' The One Main manager told me that CitiFinancial mistakenly sends their customers to One Main on a regular basis. 
Customer Service : I have spoken with customer service on several occasions, and some of them have tried to be helpful, but have their hands tied when it comes to providing customer service. They tell me that there is n't a supervisor to speak to, and it 's going to be 30 business days. That 's all they can say -- they might as well be a recording. I 've been waiting for 4 full weeks, and I apparently have 3 more weeks according to customer service. I want to paint my house and put in a new fence so I can plant my garden -- things that have to wait for CitiFinancial. And it probably goes without saying that once this document comes through, I 'll be looking for another lender to finance this loan through. Livid does n't begin to cover how I a feeling at the lack of customer care that CitiFinancial has for me. 
",positive
1720736,"I am seeking information about my Genesis loans through XXXX in XXXX, PA. I have heard about all of the loan forgiveness because of the XXXX XXXX settlement. I was one of the many students who were talked into the lending scheme brought on by these schools and Genesis lending company. I was charged horrible interest payments that I could n't afford, while still in school. As well as, pulled out of class because I could not afford payments. Horrible interest rates still haunt me, along with unreasonable monthly payments. I am already on deferment, on which they still require me to make minimum payments. I have a loan balance of {$21000.00} and have no idea how I will be able to keep up with this. I feel as though I was a victim as well as other students who have already had their loans forgiven. The way the company went about handing these loans out to young students who know nothing about them, was wrong. My loan servicer XXXX told me that Genesis has already handled the persons eligible for forgiveness and passed me along to their company. So my question is, why was I considered not eligible? I attended school in XX/XX/XXXX-XX/XX/XXXX and suffered just like everyone else who attended these scheming schools. Please help! 
",negative
1646190,"On XXXX XXXX, 2015 I received a notice from my mortgage servicer ( Shellpoint Mortgage Servicing ) that my mortgage was past due for the XXXX XXXX, 2015 payment. I promptly contacted them and faxed proof that my payment had cleared my bank account on XXXX XXXX, 2015 through electronic payment with a note indicating payment went to them. I have since spoken with XXXX representatives and XXXX manager and still can not get this matter resolved. I have been placed on hold for 15 minutes, disconnected twice, and have left numerous messages. On XXXX XXXX the manager, XXXX XXXX, indicated that they had verified my payment arrived in their bank account on XXXX XXXX, 2015 and they were trying to get it transferred to my loan account. I informed him that was very concerned about the late fees, interest accruals and credit reporting issues that come with this type of error. In fact as of XXXX XXXX, 2015 my account was showing as being 30 days late in their system and subject to credit bureau reporting. I have not heard back from anyone since XXXX XXXX, 2015 regarding a final resolution and would appreciate it if you could help. 
",positive
1829496,"My complaint is very simple not gon na complaint about XX/XX/XXXX when I lost my job or XX/XX/XXXX when my mom had a XXXX or XX/XX/XXXX when mom came down with XXXX or the recent loss of my grandpa who was like a father to me and Citimortgage refused to help My complaint is that my credit has been damaged to the point it is very poor and I do once or twice a year have fallen behind and made my payment on XX/XX/XXXX as always however there has been plenty of times like once they lost my check while in California taking care of my mom XX/XX/XXXX I took the bad mark other times I 've paid at XXXX my time according to them if the payment is not in their system by XXXX pm their time I am late and those reporting have hurt me so bad I ca n't get a job I get turned down for credit that I need to fix the rest of my home a home that has XXXX bathroom working out of XXXX a kitchen with mold and because my insurance did not pay I am living with that in the house I am always XXXX I take XXXX I need Citimortgage to drop off all the late marks on my credit report so I can go on about and not have to be late on my house payments because all I have is cash and my hands are tied 
",negative
1705616,"My name is XXXX XXXX, and my Spouse is XXXX XXXX, who is not on the Mortgage, but is a contributor to our living expenses. We were both forced into retirement because of XXXX condition, and would have applied for a Reverse Mortgage, however, we are upside down on the Mortgage. 
We applied for a XXXX Modification with our Lender, Ditech and we were told in a letter dated XXXX XXXX, 2015, that we are making too much money and there are no hardship, simply because we have been using our savings to remain current. DITECH use a technique, to 'GROSS UP '' our Social Security Income of {$1600.00} to {$2000.00} making us unqualified. 
We we questioned this technique, they said in another letter, that XXXX XXXX is the owner and because we are in a Loan Modification, XXXX XXXX will not honor another Loan Modification. 
We obtained our Loan from XXXX Bank, a predatory lender in a XXXX package using the Second Mortgage as a down payment and a 5 year Hybrid Adjustable Mortgage, and a search of our records does not show that the Loan was transferred to Ditech according to the Respa Laws of Florida. 
We have requested that Ditech produced records of the Loan Modification that they are saying we have, also produce the Transfer Assignment of the Loan to Ditech. To date we have not received any response. 
We have also contacted XXXX XXXX to produce the record of a Loan Modification, and have not heard anything as of this complaint. 
",neutral
1570578,"We have always had good credit, however in XXXX 2013 my husband was unemployed and Chase offered us an "" Unemployment Forbearance Program ''. This was effective on XX/XX/2013 and ran through XX/XX/2013. During that time they told us our mortgage payment would be XXXX until employment was found. We were told that these missed payments would go on the back end of the loan. We complied with all of their terms. However we now find that those payments are showing up as late and/or missed payments on our credit report. I have spoken with Chase and they will not adjust this with the credit reporting agencies. We have lived in this house for over 21 years and have never been late on our mortgage. Is there any way for us to get this taken off of our credit report? 
",negative
1349887,"Initially, I was not given the full 30 days notice for the sale of the mortgage, as required by law. 
Since then, my escrow has been miscalculated twice, changing my monthly payments significantly. The first time it took 3 months and submitting the correct paperwork 3 times to get the calculation fixed. This time, my payment is jumping from $ 850 month ( including escrow ) to over {$1200.00} to fix the miscalculation. Despite repeated assurances that Roundpoint will look into this, my calls and emails have not been returned once in 5 weeks. 
The issues are always simple math mistakes, and have personally made sure RoundPoint has received actual numbers for escrow calculation. 
",neutral
1402041,"I took out this loan a long time ago when I was working on my XXXX degree. I recently about a XXXX ago finished my XXXX Degree. I have a private student loan with Wells Fargo. I explained to them that as of right now the XXXX dollar monthly payment would not be feasible due to unexpected expenses that came up. They offered me a XXXX month forbearance which they went back and forth people telling me different things and I think I received XXXX month forbearance. I asked if there is anyway to get my payment lowered for a while because I definitely want to make my payments but I just ca n't afford what it is set at now. They said no there is nothing that they can do to help me, they can not lower the payment and that I just have to deal with my payment amount and make my payment. I ca n't believe that there is no help for me whatsoever. Is there anyone out there that can help me? Wells Fargo never wants to help you, it is always your fault, I just need it lowered for a while so that way I can make the payments on time. Please let me know if there is any help. 
",negative
1395201,"i am not delinquent on anything at nationstar. nationstar added this document to my account and it feels like they are XXXX with me again now in a different fashion. i do n't know what to make of this document. i pay my full mortgage payment each month and i have no clue how i can be delinquent on anything in my account from nationstar. it seems like every time i think my account is settled and going good nationstar gets sneaky and extorts more and more money out of me. nationstar is full of scammers! what does this document mean???? 
",neutral
1634115,"On XXXX XXXX 2015, A Navient representative called me on my cell, stating that he would finally be able to grant an affordable loan agreement for me. He identified himself as a supervisor, and told me we would be able to resolve my issue that day. To my surprise, this was the start of a financial scam I am certain was geared to diminish credit, confine me to a loan delinquent status, and secretly place me in a corrupt program that is designed to keep people in the dark about their loan status until it 's too late. Please see attached documents for my full case. 
",positive
1692635,"We are have been trying do a loan modification through a loss mitigation application with Green Tree Servicing now Dietech Financial, LLC. since at least XXXX 2015!!! We had a court date with a attorney representing Dietech and a XXXX XXXX courthouse employee on XXXX/XXXX/2015. That meeting ended with an extension until XXXX/XXXX/2015, because we had received via U.S. Mail a request for XXXX more documents of information Dietech needed for the XXXX. time!!! Dietech gave us 30 days to get that information to them and we faxed them all the information before the deadline!!! Instead of Dietech sending me another letter to save time, our last representative during that time frame called me on the phone and told me to refax some of the documents that did not come through to them clearly and that was done that day or the next day at the latest!!! This was confirmed by my Dietech representative via an XXXX minute phone conversation that I generated on XXXX/XXXX/15, because on XXXX/XXXX/15, I received a letter from Dietech, stating that the loss mitigation application that they were reviewing will not be reviewed at this time, because they did not receive all the requested information which they did!!! Dietech continues to stall the loan modification process by telling us that the information that we sent them already had either expired or they did not receive it all which they have, because the faxes went through to the right number!!! This is at least the third time that they have done this since XXXX 2015!!! 
",positive
1773510,"Freedom Mortgage Company has lost and otherwise misapplied three of my mortgage payments over the course of the past six months, the most recent payment being my XXXX 2016 mortgage payment which was made on XXXX XXXX, 2016 and received on XXXX XXXX, 2016. 

Despite repeated attempts to locate my payment and sending proof of the payment by my bank to Freedom Mortgage, they continue to call me daily, send me threatening letters with late charges assessed and harass me. Most importantly, they are incompetent in servicing my mortgage loan. They have cost me countless hours of phone calls, waiting on hold and passing me from person to person without providing any answers as to the whereabouts of my payment. 

After calling them every day this week, they are telling me at the 11th hour that my bank sent the payment electronically and they ( suddenly and without notice ) are telling me that they "" do not accept electronic payments ''. The only method for payment instruction that my banking institution ( XXXX XXXX XXXX ) has for them is to send the payment electronically. 

Now, after waiting an entire week, they are telling me that I have to go back to my bank and get them to track down the lost payment. 

All of this is beyond frustrating and not the first time that this has happened to me in my less than 2 years of having a loan with this incompetent company. They should be fined and put out of business. 

My next course of action is going to be to refinance this loan with another bank to get rid of them. I have the luxury of being able to do that. Many other consumers may not have the same ability. 

They are awful! 
",negative
1436896,"I signed loan documents with Right Start Mortgage, Inc. (RSM) in XX/XX/2015 - refinancing.  The XXXX Payment Letter indicates that I should make the payment to RSM on XX/XX/2015.  The Servicing Disclosure Statement states: ""we may assign, sell, or transfer the servicing of your loan...""

In XX/XX/2015 I started receiving letters from XXXX my new servicer, including the monthly bill for the XX/XX/XXXX payment. However, I did not receive any information from RSM informing me that my loan servicing has been transferred.  I also received a letter XXXX telling me that I do not have Hazard Insurance properly listing XXXX as loss payee. 

On XX/XX/2015 I called RSM at XXXX to confirm whether or not my loan was truly transferred from them XXXX - they could not locate my loan #; they could identify me by my SSN, nor the property address. 

This information is for training purposes for RSM's Call Center (I will not use their names as I do not want anyone fired - just train them!)
â¢	Person XXXX could not help me at all, so I asked her to be transferred to her Supervisor
â¢	Her Supervisor, Person #XXXX - told me that I called the wrong number and should be calling their corporate office at XXXX.  When I told her that that's exactly the same number that I dialed, she put me on hold and I went back the same Call Center line. 
â¢	Then Person #XXXX picked-up - I had to explain the same situation to her and asked to talk her Supervisor. Person #XXXX advised me that I should wait for couple of more days and call back because the loan is new and probably did not get booked in their system yet. Then I asked how long does it usually take to book the loan - her response was XXXX days.  So I told her that there is no point for me to wait.  I need a confirmation that my loan was truly transferred and asked to speak her supervisor again. After putting me on hold, Person #XXXX  came back telling me that she spoke to her Supervisor and there is no point to transfer me to her as she will tell me the same thing - this time is to call XXXX and confirm whether or not my loan was transferred to them.  As I explained to Person #XXXX  - what if I received a letter from a fraudulent mortgage company claiming that they purchased my loan, of course, if I would call the same number on that letter, they would confirm. I need a confirmation from RSM that they transferred, before I make my payment and call my Hazard Insurance company requesting a change (every time I change, I get charged). What I explained to Person #XXXX is based on what she told me, RSM's Call Center has no idea where my loan is. I also advised her that I will filing this complaint today. The only reason why I believe that most likely XXXX is my new servicer and is not a fake company is because it was in the news recently, thanks to CFPB. 

I believe RSM owes me a disclosure informing me that the loan has been officially transferred for my documentation purposes.",negative
1436948,"In XXXX 2015 we obtained a mortgage with ATHAS Capital Group, Loan No. XXXX 
The loan documents XXXX attached XXXX states that payments should be made to XXXX XXXX XXXX XXXX located in XXXX, CA. 
We have sent payments to this address successfully using the loan number above, until XXXX, 2015. 
After sending check XXXX. XXXX on XXXX XXXX, 2015, we were informed on or about XXXX XXXX, 2015 that payment was not received. 
In following up on this notification with XXXX Customer Service on XXXX XXXX, 2015, we found that the Loan NoXXXX did not exist in XXXX XXXX system - we used the property address to look up the account. We were told that ; 1 XXXX the account number was not XXXX but XXXX ; 2 XXXX that the XXXX 2015 and XXXX 2015 payments had not been received and ; 3 XXXX our statements were being sent to an unfamiliar XXXX XXXX XXXX XXXX Washington XXXX The XXXX 2015 check has not been returned and the amount was not withdrawn from the account, also at that time the XXXX 2015 check had not posted either. 
Further we found that no action had been taken on an XXXX 2015 request XXXX email record attached XXXX to shift the payment date from the XXXX to the XXXX of each month. And that the entire mortgage would need to be rewritten if the lender, ATHAS Capital Group agreed to the payment due date each month. In addition, XXXX XXXX XXXX had been in direct contact with ATHAS by phone and received no resolution or decision regarding this matter. 
On XXXX XXXX, 2015, after talking with XXXX Customer Service, the following actions were taken ; 1. stop payment on check numbers XXXX for XXXX 2015 and XXXX for XXXX 2015, at {$35.00} for each stop payment, totaling {$70.00}. 
2. requested billing statements and communication be sent to an address that belongs to us so that payment coupons can be available for mortgage payment on the XXXX of each month. 
3. authorized correction of the erroneous billing address and that all related correspondence or issues regarding the mortgage be directed to the proper person for payment and resolution of issues. 
4. XXXX emailed a statement for past due mortgage payments for XXXX and XXXX 2015 showing non-receipt of both payments and late fees/penalties ( attached ) On XXXX XXXX, 2015 we received a default letter from a company called XXXX, we were told by XXXX that this company XXXX is a sister company with ATHASOn XXXX XXXX, 2015 - added a second signature and sent the authorization to XXXX then resent the correspondence a second time to verify his signature. 
On XXXX XXXX, 2015 we informed XXXX that ; 1 XXXX XXXX checks had stop payment on them ; 2 XXXX the payments would be mailed again with the new account number ; 3 ) we expected any fees to be reversed and default collections to be stopped and ; 4 ) that a complaint would be issued to the Consumer Financial Protection Bureau so that all parties will be on the same page regarding the account. 
",negative
1471535,"Wells Fargo has been my mortgage carrier since XXXX. I have a conventional, fixed rate mortgage with PMI. I am now trying to cancel the PMI as I know the cost of my home increased. I applied for the PMI cancellation and paid for an appraisal from the Wells Fargo approved evaluator, XXXX XXXX. XXXX conducted the appraisal on XX/XX/XXXX and responded via email on XX/XX/XXXX with the result ( see documents attached XXXX. According to XXXX XXXX my home value has increased and the amount assessed qualifies for PMI cancellation. Wells Fargo is not approving the cancellation until after my 2 year mortgage closure on XX/XX/XXXX. According to Wells Fargo, my investor, XXXX XXXX, requires appraisal value only on terms of structural improvements. Please see page XXXX as the communication is contradictory. I 've spoken to a representative and manager at Wells Fargo already. Please help. 
",positive
1581619,"When processing our new mortgage AimLoan.com, used an automated estimate from the county assessor 's website with erroneous data that produced a tax estimate more than three times the correct amount. This was not disclosed until they provided a loan commitment letter on XXXX/XXXX/2015, and we immediately brought the error to their attention. Since we were already well past the originally scheduled closing date, they advised we could close with the erroneous tax estimate, and it could be corrected immediately after closing. Based on the bad estimate, at closing, AimLoan collected a large escrow deposit that more than covered a whole year 's worth of taxes and insurance. After closing, we notified the servicing company of the problem verbally over the phone, and they instructed us to e-mail the correct estimate from the assessor ( which we had to obtain ourselves ), and they would fix the problem. After not hearing from them for a week, we received a statement listing a $ XXXX monthly escrow charge, so we sent them a RESPA notice about the error dated XXXX/XXXX/2015 ( now up to more than 4 separate contacts about the problem ). The only response we received was an acknowledgement dated XXXX/XXXX/2015 that they had received the RESPA notice. Then, on XXXX/XXXX/2015, we received another mortgage statement with the {$480.00} charge still listed. The lack of responsiveness and inability to correct an obvious mistake has prompted this complaint. 
",negative
1810215,"Recently my mortgage was aquired from XXXX to Greentree and now Ditech. Ditech has sent me an Annual Escrow Account Disclosure Statement informing me of my mortgage payment of {$560.00} was changing to {$680.00} for projected 2016 property tax increase and hazard insurance increase. My hazard insurance has been changed to XXXX going down {$200.00} which Ditech has recognized. So, what they are saying is my property tax is estimated to go up {$1400.00} for 2016! I do n't think so. Also, I was under a mortgage motification program for the mortgage with CitiMortgage. I have talked with Ditech trying to understand why so much but the service representatives I have spoken to have been very short and condescending to me and I get frustrated and hang up. 
",positive
1635861,"Real Time Resolutions offered a settlement of {$10000.00} on a second mortgage and now they are backing down from their original offer. 
This home is in foreclosure and they are forcing me into bankruptcy. 
",negative
1540617,"To Whom It May ConcernI was a student XXXX at XXXX College XXXX, California XXXX XXXX XXXX XXXX XXXX shut down without any notice while I was enrolled as a student without any notice in XXXX 2015. I have found out that XXXX College has secured XXXX loans on my behalf from following lenders ; 1 : Genesis Lending XXXX in the amount of {$50000.00} : XXXX in the amount of $ XXXXBoth of these loans were taken without my knowledge and now lenders are asking for the repayment. I was still enrolled as a student while the College shut down and have not completed the program. I do n't have a job and ca n't repay the loan. 
I kindly request that an action should be taken against the college and lenders should be paid by college. This matter has causing me a lot of XXXX and I have to answer the inquiries about by these lenders over phone. Lenders have been sending me the statements and I requested them to stop but they have suggested I should file complain at Consumer Finance. 
Please feel free to contact me if there is any information needed. 

Sincerely, XXXX XXXX XXXX 
",negative
1484755,"my father passed away, my husband passed away the my mother passed away. chasefinancial want me to pay for a home my mother stayed in for 2 years and continue to pay until her death. My mother lived in an undesirable area of XXXX NC. She wanted to move so we found her a condo. After about 2 years she could not live alone, so she lived with my husband and I. she continued to pay for her condo until she passed away XXXX XXXX, 2014. I send Chase the death certificates for both my mother and husband. and explained I would not be able to pay for the home, because, both responsible parties had now passed away. They send me a entire packet to apply for a loan to transfer the mortgage into my name. I call them and was informed they could not talk with because I was not a responsible party on this loan. I received letter ever week and I would call they would say the same thing .The letters all say the Estate of XXXX XXXX and the Estate of XXXX XXXX XXXX . Then all the calls started and I till the same thing on the phone. Then the letters started coming with owner XXXX XXXX @ XXXX XXXX XXXX, XXXX NC XXXX. When my Mother moved with her mailing changed mailing address to ours. The address for my Mother was XXXX XXXX XXXX, same city. I wrote XXXX letters to Chase, Talked to so many people, but the end result is the same I can not pay for a property that is not mine. After all this talking XXXX XXXX bank called and said I owe over XXXX dollars on the overage account of my Mother and me as a responsible party, after know she was dead the continued to take money out of the, because I was alive and no liability on Chase 's account but on the bank. I can not afford a lawyer I live on a small amount of money. Please help I know some about this is not right. 
",neutral
