complaint_id,nps_score,nps_segment,product,date_received,submitted_via,company_response_to_consumer,timely_response
1833643,7,Passive,Mortgage,03/16/2016,Web,Closed with non-monetary relief,Yes
1731517,7,Passive,Checking or savings account,01/07/2016,Web,Closed with explanation,Yes
1797105,7,Passive,Mortgage,02/23/2016,Web,Closed with explanation,Yes
1807554,8,Passive,Credit card or prepaid card,02/27/2016,Web,Closed with monetary relief,Yes
1729462,8,Passive,Mortgage,01/07/2016,Web,Closed with explanation,Yes
1827062,6,Detractor,Checking or savings account,03/11/2016,Web,Closed with explanation,Yes
1751828,8,Passive,Credit card or prepaid card,01/21/2016,Web,Closed with monetary relief,Yes
1819221,6,Detractor,Personal loan,03/07/2016,Web,Closed with explanation,Yes
1719380,7,Passive,Mortgage,12/29/2015,Web,Closed with explanation,Yes
1786091,6,Detractor,Mortgage,02/12/2016,Web,Closed with explanation,Yes
1817864,6,Detractor,Credit card or prepaid card,03/05/2016,Web,Closed with explanation,Yes
1730942,10,Promoter,Mortgage,01/07/2016,Web,Closed with non-monetary relief,Yes
1757853,7,Passive,Mortgage,01/26/2016,Web,Closed with explanation,Yes
1742134,6,Detractor,Checking or savings account,01/14/2016,Web,Closed with explanation,Yes
1820379,9,Promoter,Checking or savings account,03/07/2016,Web,Closed with explanation,Yes
1786208,7,Passive,Mortgage,02/12/2016,Web,Closed with explanation,Yes
1747353,8,Passive,Checking or savings account,01/19/2016,Web,Closed with monetary relief,Yes
1773310,9,Promoter,Credit card or prepaid card,02/04/2016,Web,Closed with monetary relief,Yes
1746834,7,Passive,Student loan,01/19/2016,Web,Closed with explanation,Yes
1821685,8,Passive,Mortgage,03/09/2016,Web,Closed with explanation,Yes
1764056,7,Passive,Credit card or prepaid card,01/29/2016,Web,Closed with explanation,Yes
1751809,7,Passive,Credit card or prepaid card,01/21/2016,Web,Closed with explanation,Yes
1767390,6,Detractor,Student loan,02/01/2016,Web,Closed with explanation,Yes
1722658,8,Passive,Mortgage,12/30/2015,Web,Closed with monetary relief,Yes
1377162,8,Passive,Mortgage,05/15/2015,Web,Closed with explanation,Yes
1734969,8,Passive,Checking or savings account,01/09/2016,Web,Closed with explanation,Yes
1735085,9,Promoter,Credit card or prepaid card,01/10/2016,Web,Closed with monetary relief,Yes
1403859,7,Passive,Credit card or prepaid card,06/03/2015,Web,Closed with explanation,Yes
1720525,7,Passive,Mortgage,12/29/2015,Web,Closed with explanation,Yes
1842929,8,Passive,Credit card or prepaid card,03/22/2016,Web,Closed with monetary relief,Yes
1409676,6,Detractor,Credit card or prepaid card,06/07/2015,Web,Closed with explanation,Yes
1409904,9,Promoter,Credit card or prepaid card,06/08/2015,Web,Closed with non-monetary relief,Yes
1735406,7,Passive,Checking or savings account,01/10/2016,Web,Closed with explanation,Yes
1814981,6,Detractor,Mortgage,03/04/2016,Web,Closed with explanation,Yes
1739908,8,Passive,Student loan,01/13/2016,Web,Closed with non-monetary relief,Yes
1415502,7,Passive,Credit card or prepaid card,06/10/2015,Web,Closed with non-monetary relief,Yes
1831116,10,Promoter,Credit card or prepaid card,03/15/2016,Web,Closed with monetary relief,Yes
1581005,8,Passive,Checking or savings account,09/25/2015,Web,Closed with explanation,Yes
1417065,6,Detractor,Credit card or prepaid card,06/11/2015,Web,Closed with explanation,Yes
1420201,9,Promoter,Credit card or prepaid card,06/13/2015,Web,Closed with monetary relief,Yes
1737719,7,Passive,Credit card or prepaid card,01/12/2016,Web,Closed with monetary relief,Yes
1727496,7,Passive,Student loan,01/05/2016,Web,Closed with explanation,Yes
1739251,8,Passive,Student loan,01/12/2016,Web,Closed with explanation,Yes
1420674,8,Passive,Credit card or prepaid card,06/15/2015,Web,Closed with explanation,Yes
1421480,6,Detractor,Credit card or prepaid card,06/15/2015,Web,Closed with explanation,Yes
1831670,9,Promoter,Mortgage,03/15/2016,Web,Closed with explanation,Yes
1832324,7,Passive,Personal loan,03/15/2016,Web,Closed with explanation,Yes
1691105,7,Passive,Credit card or prepaid card,12/10/2015,Web,Closed with explanation,Yes
1727935,7,Passive,Mortgage,01/05/2016,Web,Closed with explanation,Yes
1422654,8,Passive,Credit card or prepaid card,06/16/2015,Web,Closed with explanation,Yes
1426766,7,Passive,Credit card or prepaid card,06/18/2015,Web,Closed with explanation,Yes
1427274,7,Passive,Credit card or prepaid card,06/18/2015,Web,Closed with explanation,Yes
1666840,7,Passive,Mortgage,11/21/2015,Web,Closed with explanation,Yes
1430684,6,Detractor,Credit card or prepaid card,06/19/2015,Web,Closed with explanation,Yes
1736600,8,Passive,Mortgage,01/11/2016,Web,Closed with explanation,Yes
1744125,8,Passive,Student loan,01/17/2016,Web,Closed with explanation,Yes
1809144,9,Promoter,Mortgage,02/29/2016,Web,Closed with explanation,Yes
1589613,8,Passive,Checking or savings account,10/01/2015,Web,Closed with explanation,Yes
1823896,7,Passive,Credit card or prepaid card,03/09/2016,Web,Closed with monetary relief,Yes
1733832,7,Passive,Student loan,01/08/2016,Web,Closed with explanation,Yes
1836262,7,Passive,Mortgage,03/16/2016,Web,Closed with explanation,Yes
1748255,8,Passive,Checking or savings account,01/19/2016,Web,Closed with explanation,Yes
1440622,8,Passive,Credit card or prepaid card,06/26/2015,Web,Closed with explanation,Yes
1733989,6,Detractor,Credit card or prepaid card,01/08/2016,Web,Closed with explanation,Yes
1737751,4,Detractor,Mortgage,01/12/2016,Web,Closed with explanation,Yes
1346848,7,Passive,Credit card or prepaid card,04/24/2015,Web,Closed with explanation,Yes
1605596,7,Passive,Credit card or prepaid card,10/14/2015,Web,Closed with explanation,Yes
1698751,8,Passive,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1345393,9,Promoter,Credit card or prepaid card,04/24/2015,Web,Closed with non-monetary relief,Yes
1729619,6,Detractor,Mortgage,01/06/2016,Web,Closed with explanation,Yes
1807651,8,Passive,Checking or savings account,02/27/2016,Web,Closed with monetary relief,Yes
1746107,10,Promoter,Mortgage,01/17/2016,Web,Closed with monetary relief,Yes
1758592,7,Passive,Checking or savings account,01/26/2016,Web,Closed with explanation,Yes
1727589,8,Passive,Mortgage,01/05/2016,Web,Closed with explanation,Yes
1716834,8,Passive,Mortgage,12/24/2015,Web,Closed with explanation,Yes
1744597,6,Detractor,Mortgage,01/17/2016,Web,Closed with explanation,Yes
1850498,6,Detractor,Checking or savings account,03/25/2016,Web,Closed with explanation,Yes
1851593,6,Detractor,Checking or savings account,03/27/2016,Web,Closed with explanation,Yes
1356985,7,Passive,Mortgage,05/01/2015,Web,Closed with explanation,Yes
1793563,5,Detractor,Mortgage,02/18/2016,Web,Closed with explanation,Yes
1635097,6,Detractor,Credit card or prepaid card,11/02/2015,Web,Closed with explanation,Yes
1826763,8,Passive,Mortgage,03/10/2016,Web,Closed with explanation,Yes
1846784,8,Passive,Mortgage,03/24/2016,Web,Closed with explanation,Yes
1506871,9,Promoter,Credit card or prepaid card,08/06/2015,Web,Closed with monetary relief,Yes
1521300,7,Passive,Credit card or prepaid card,08/17/2015,Web,Closed with explanation,Yes
1842293,7,Passive,Mortgage,03/21/2016,Web,Closed with explanation,Yes
1777976,7,Passive,Credit card or prepaid card,02/08/2016,Web,Closed with explanation,Yes
1798827,7,Passive,Mortgage,02/23/2016,Web,Closed with explanation,Yes
1843388,8,Passive,Checking or savings account,03/22/2016,Web,Closed with monetary relief,Yes
1508673,6,Detractor,Credit card or prepaid card,08/07/2015,Web,Closed with explanation,Yes
1844418,7,Passive,Mortgage,03/22/2016,Web,Closed with explanation,Yes
1819703,9,Promoter,Checking or savings account,03/07/2016,Web,Closed with monetary relief,Yes
1520699,7,Passive,Credit card or prepaid card,08/15/2015,Web,Closed with explanation,Yes
1520923,8,Passive,Credit card or prepaid card,08/16/2015,Web,Closed with explanation,Yes
1525026,7,Passive,Credit card or prepaid card,08/18/2015,Web,Closed with explanation,Yes
1765242,3,Detractor,Mortgage,01/29/2016,Web,Closed with explanation,No
1677220,8,Passive,Mortgage,12/01/2015,Web,Closed with non-monetary relief,Yes
1632120,8,Passive,Mortgage,10/29/2015,Web,Closed with explanation,Yes
1789452,8,Passive,Mortgage,02/16/2016,Web,Closed with explanation,Yes
1726461,8,Passive,Personal loan,01/05/2016,Web,Closed with explanation,Yes
1833797,9,Promoter,Mortgage,03/16/2016,Web,Closed with monetary relief,Yes
1406805,10,Promoter,Credit card or prepaid card,06/04/2015,Web,Closed with explanation,Yes
1766355,7,Passive,Mortgage,02/01/2016,Web,Closed with explanation,Yes
1821881,6,Detractor,Mortgage,03/08/2016,Web,Closed with explanation,Yes
1741930,7,Passive,Checking or savings account,01/14/2016,Web,Closed with explanation,Yes
1744196,8,Passive,Credit card or prepaid card,01/18/2016,Web,Closed with explanation,Yes
1745045,8,Passive,Credit card or prepaid card,01/17/2016,Web,Closed with explanation,Yes
1787972,8,Passive,Mortgage,02/15/2016,Web,Closed with explanation,Yes
1687377,8,Passive,Mortgage,12/08/2015,Web,Closed with explanation,Yes
1726106,6,Detractor,Credit card or prepaid card,01/04/2016,Web,Closed with explanation,Yes
1729459,7,Passive,Mortgage,01/05/2016,Web,Closed with explanation,Yes
1724321,8,Passive,Checking or savings account,12/31/2015,Web,Closed with explanation,Yes
1755438,6,Detractor,Personal loan,01/24/2016,Web,Closed with explanation,Yes
1740367,7,Passive,Personal loan,01/14/2016,Web,Closed with explanation,Yes
1850221,8,Passive,Credit card or prepaid card,03/25/2016,Web,Closed with explanation,Yes
1751192,7,Passive,Personal loan,01/21/2016,Web,Closed with explanation,Yes
1739479,7,Passive,Mortgage,01/12/2016,Web,Closed with explanation,Yes
1838602,10,Promoter,Checking or savings account,03/18/2016,Web,Closed with monetary relief,Yes
1851267,9,Promoter,Personal loan,03/26/2016,Web,Closed with explanation,Yes
1744121,7,Passive,Checking or savings account,01/16/2016,Web,Closed with explanation,Yes
1840823,8,Passive,Mortgage,03/20/2016,Web,Closed with explanation,Yes
1836906,6,Detractor,Credit card or prepaid card,03/17/2016,Web,Closed with explanation,Yes
1804343,6,Detractor,Mortgage,02/25/2016,Web,Closed with explanation,Yes
1729995,8,Passive,Mortgage,01/06/2016,Web,Closed with explanation,Yes
1743382,8,Passive,Credit card or prepaid card,01/14/2016,Web,Closed with explanation,Yes
1732269,7,Passive,Mortgage,01/07/2016,Web,Closed with explanation,Yes
1740943,8,Passive,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1833096,7,Passive,Checking or savings account,03/15/2016,Web,Closed with explanation,Yes
1732944,7,Passive,Mortgage,01/07/2016,Web,Closed with explanation,Yes
1736247,7,Passive,Student loan,01/12/2016,Web,Closed with explanation,Yes
1504654,5,Detractor,Student loan,08/05/2015,Web,Closed with explanation,Yes
1741823,8,Passive,Checking or savings account,01/14/2016,Web,Closed with explanation,Yes
1756188,7,Passive,Credit card or prepaid card,01/25/2016,Web,Closed with explanation,Yes
1754200,8,Passive,Checking or savings account,01/22/2016,Web,Closed with explanation,Yes
1786028,7,Passive,Mortgage,02/12/2016,Web,Closed with explanation,Yes
1689516,8,Passive,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1721800,10,Promoter,Checking or savings account,12/30/2015,Web,Closed with monetary relief,Yes
1695932,9,Promoter,Mortgage,12/14/2015,Web,Closed with explanation,Yes
1740492,7,Passive,Mortgage,01/13/2016,Web,Closed with explanation,Yes
1735097,6,Detractor,Mortgage,01/09/2016,Web,Closed with explanation,Yes
1736429,7,Passive,Personal loan,01/11/2016,Web,Closed with explanation,Yes
1745950,2,Detractor,Credit card or prepaid card,01/18/2016,Web,Untimely response,No
1735182,6,Detractor,Mortgage,01/11/2016,Web,Closed with explanation,Yes
1695530,6,Detractor,Mortgage,12/14/2015,Web,Closed with explanation,Yes
1743965,8,Passive,Mortgage,01/16/2016,Web,Closed with explanation,Yes
1739824,7,Passive,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1742814,5,Detractor,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1774471,6,Detractor,Mortgage,02/05/2016,Web,Closed with explanation,Yes
1817989,8,Passive,Credit card or prepaid card,03/05/2016,Web,Closed with explanation,Yes
1745040,8,Passive,Checking or savings account,01/15/2016,Web,Closed with explanation,Yes
1752971,5,Detractor,Credit card or prepaid card,01/21/2016,Web,Closed with explanation,Yes
1710575,8,Passive,Personal loan,12/21/2015,Web,Closed with explanation,Yes
1823893,6,Detractor,Checking or savings account,03/10/2016,Web,Closed with explanation,Yes
1714735,8,Passive,Credit card or prepaid card,12/23/2015,Web,Closed with monetary relief,Yes
1718160,2,Detractor,Mortgage,12/28/2015,Web,Closed with explanation,No
1750739,7,Passive,Checking or savings account,01/20/2016,Web,Closed with explanation,Yes
1782619,6,Detractor,Mortgage,02/10/2016,Web,Closed with explanation,Yes
1736444,7,Passive,Mortgage,01/11/2016,Web,Closed with explanation,Yes
1812205,6,Detractor,Mortgage,03/01/2016,Web,Closed with explanation,Yes
1828507,9,Promoter,Mortgage,03/11/2016,Web,Closed with non-monetary relief,Yes
1750677,10,Promoter,Checking or savings account,01/20/2016,Web,Closed with monetary relief,Yes
1735220,8,Passive,Mortgage,01/10/2016,Web,Closed with explanation,Yes
1718703,9,Promoter,Mortgage,12/28/2015,Web,Closed with explanation,Yes
1769523,7,Passive,Mortgage,02/02/2016,Web,Closed with explanation,Yes
1750992,8,Passive,Credit card or prepaid card,01/20/2016,Web,Closed with non-monetary relief,Yes
1810554,6,Detractor,Personal loan,03/01/2016,Web,Closed with explanation,Yes
1738199,8,Passive,Mortgage,01/13/2016,Web,Closed with explanation,Yes
1740441,6,Detractor,Student loan,01/13/2016,Web,Closed with explanation,Yes
1720403,8,Passive,Mortgage,12/29/2015,Web,Closed with explanation,Yes
1799110,9,Promoter,Checking or savings account,02/22/2016,Web,Closed with monetary relief,Yes
1809136,10,Promoter,Mortgage,02/29/2016,Web,Closed with non-monetary relief,Yes
1748882,7,Passive,Mortgage,01/19/2016,Web,Closed with explanation,Yes
1820199,6,Detractor,Checking or savings account,03/07/2016,Web,Closed with explanation,Yes
1776059,8,Passive,Mortgage,02/06/2016,Web,Closed with explanation,Yes
1732465,7,Passive,Student loan,01/07/2016,Web,Closed with explanation,Yes
1735403,6,Detractor,Student loan,01/10/2016,Web,Closed with explanation,Yes
1742039,7,Passive,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1735421,8,Passive,Mortgage,01/10/2016,Web,Closed with explanation,Yes
1853507,7,Passive,Personal loan,03/28/2016,Web,Closed with explanation,Yes
1705953,6,Detractor,Personal loan,12/16/2015,Web,Closed with explanation,Yes
1744898,8,Passive,Credit card or prepaid card,01/16/2016,Web,Closed with explanation,Yes
1830031,9,Promoter,Checking or savings account,03/14/2016,Web,Closed with explanation,Yes
1771927,9,Promoter,Checking or savings account,02/03/2016,Web,Closed with monetary relief,Yes
1737384,7,Passive,Credit card or prepaid card,01/12/2016,Web,Closed,Yes
1739459,8,Passive,Credit card or prepaid card,01/12/2016,Web,Closed,Yes
1716138,8,Passive,Credit card or prepaid card,12/24/2015,Web,Closed with monetary relief,Yes
1754967,10,Promoter,Credit card or prepaid card,01/24/2016,Web,Closed with monetary relief,Yes
1732096,5,Detractor,Credit card or prepaid card,01/07/2016,Web,Closed with explanation,Yes
1821992,9,Promoter,Credit card or prepaid card,03/08/2016,Web,Closed with monetary relief,Yes
1758467,7,Passive,Mortgage,01/26/2016,Web,Closed with explanation,Yes
1683023,6,Detractor,Mortgage,12/04/2015,Web,Closed with explanation,Yes
1755031,7,Passive,Mortgage,01/23/2016,Web,Closed with explanation,Yes
1815209,10,Promoter,Personal loan,03/04/2016,Web,Closed with non-monetary relief,Yes
1833764,10,Promoter,Checking or savings account,03/15/2016,Web,Closed with monetary relief,Yes
1716451,7,Passive,Credit card or prepaid card,12/25/2015,Web,Closed with explanation,Yes
1731359,8,Passive,Checking or savings account,01/07/2016,Web,Closed with explanation,Yes
1738056,10,Promoter,Mortgage,01/12/2016,Web,Closed with monetary relief,Yes
1550135,7,Passive,Credit card or prepaid card,09/03/2015,Web,Closed with explanation,Yes
1763495,8,Passive,Credit card or prepaid card,01/28/2016,Web,Closed with explanation,Yes
1775233,6,Detractor,Mortgage,02/05/2016,Web,Closed with explanation,Yes
1733848,7,Passive,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1734686,7,Passive,Credit card or prepaid card,01/08/2016,Web,Closed with monetary relief,Yes
1767350,9,Promoter,Mortgage,02/01/2016,Web,Closed with explanation,Yes
1753507,7,Passive,Credit card or prepaid card,01/22/2016,Web,Closed with explanation,Yes
1637316,3,Detractor,Credit card or prepaid card,11/03/2015,Web,Closed with explanation,No
1735180,10,Promoter,Mortgage,01/10/2016,Web,Closed with explanation,Yes
1738461,9,Promoter,Credit card or prepaid card,01/12/2016,Web,Closed with monetary relief,Yes
1741065,7,Passive,Credit card or prepaid card,01/13/2016,Web,Closed with explanation,Yes
1740946,7,Passive,Mortgage,01/14/2016,Web,Closed with explanation,Yes
1347483,9,Promoter,Credit card or prepaid card,04/26/2015,Web,Closed with non-monetary relief,Yes
1692864,5,Detractor,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1719731,9,Promoter,Mortgage,12/29/2015,Web,Closed with explanation,Yes
1809339,7,Passive,Mortgage,02/29/2016,Web,Closed with explanation,Yes
1722983,7,Passive,Mortgage,12/30/2015,Web,Closed with explanation,Yes
1841263,8,Passive,Personal loan,03/22/2016,Web,Closed with explanation,Yes
1468604,7,Passive,Credit card or prepaid card,07/15/2015,Web,Closed with non-monetary relief,Yes
1734765,8,Passive,Personal loan,01/09/2016,Web,Closed with explanation,Yes
1669358,9,Promoter,Personal loan,11/24/2015,Web,Closed with explanation,Yes
1694578,3,Detractor,Mortgage,12/11/2015,Web,Closed with explanation,No
1738999,8,Passive,Checking or savings account,01/12/2016,Web,Closed with explanation,Yes
1838039,7,Passive,Credit card or prepaid card,03/17/2016,Web,Closed with explanation,Yes
1762032,10,Promoter,Personal loan,01/28/2016,Web,Closed with non-monetary relief,Yes
1734299,8,Passive,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1834202,10,Promoter,Mortgage,03/15/2016,Web,Closed with non-monetary relief,Yes
1749628,6,Detractor,Credit card or prepaid card,01/20/2016,Web,Closed with explanation,Yes
1746681,7,Passive,Credit card or prepaid card,01/18/2016,Web,Closed with explanation,Yes
1753220,6,Detractor,Credit card or prepaid card,01/22/2016,Web,Closed with explanation,Yes
1732184,9,Promoter,Credit card or prepaid card,01/07/2016,Web,Closed with non-monetary relief,Yes
1735316,8,Passive,Credit card or prepaid card,01/10/2016,Web,Closed with monetary relief,Yes
1828384,9,Promoter,Credit card or prepaid card,03/11/2016,Web,Closed with monetary relief,Yes
1754472,10,Promoter,Checking or savings account,01/22/2016,Web,Closed with monetary relief,Yes
1759029,7,Passive,Mortgage,01/26/2016,Web,Closed with explanation,Yes
1516149,6,Detractor,Credit card or prepaid card,08/12/2015,Web,Closed with explanation,Yes
1751710,6,Detractor,Personal loan,01/21/2016,Web,Closed with explanation,Yes
1713250,10,Promoter,Mortgage,12/22/2015,Web,Closed with monetary relief,Yes
1784194,8,Passive,Credit card or prepaid card,02/12/2016,Web,Closed with monetary relief,Yes
1692933,8,Passive,Credit card or prepaid card,12/11/2015,Web,Closed with monetary relief,Yes
1714255,7,Passive,Mortgage,12/23/2015,Web,Closed with explanation,Yes
1733967,7,Passive,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1735455,7,Passive,Credit card or prepaid card,01/10/2016,Web,Closed with explanation,Yes
1735037,6,Detractor,Checking or savings account,01/09/2016,Web,Closed with explanation,Yes
1738000,6,Detractor,Personal loan,01/13/2016,Web,Closed with explanation,Yes
1743416,9,Promoter,Credit card or prepaid card,01/14/2016,Web,Closed with non-monetary relief,Yes
1737054,8,Passive,Mortgage,01/12/2016,Web,Closed with explanation,Yes
1743200,8,Passive,Personal loan,01/13/2016,Web,Closed with explanation,Yes
1746545,8,Passive,Credit card or prepaid card,01/19/2016,Web,Closed with monetary relief,Yes
1798312,7,Passive,Credit card or prepaid card,02/22/2016,Web,Closed with non-monetary relief,Yes
1787814,7,Passive,Checking or savings account,02/15/2016,Web,Closed with explanation,Yes
1758313,6,Detractor,Mortgage,01/26/2016,Web,Closed with explanation,Yes
1735131,9,Promoter,Personal loan,01/11/2016,Web,Closed with monetary relief,Yes
1780912,9,Promoter,Personal loan,02/09/2016,Web,Closed with monetary relief,Yes
1729584,10,Promoter,Mortgage,01/07/2016,Web,Closed with explanation,Yes
1744634,7,Passive,Checking or savings account,01/15/2016,Web,Closed with explanation,Yes
1695672,10,Promoter,Credit card or prepaid card,12/14/2015,Web,Closed with monetary relief,Yes
1847472,6,Detractor,Checking or savings account,03/24/2016,Web,Closed with explanation,Yes
1676454,8,Passive,Personal loan,11/30/2015,Web,Closed with explanation,Yes
1821115,6,Detractor,Personal loan,03/07/2016,Web,Closed with explanation,Yes
1741758,7,Passive,Checking or savings account,01/15/2016,Web,Closed with explanation,Yes
1717529,6,Detractor,Mortgage,12/28/2015,Web,Closed with explanation,Yes
1851066,8,Passive,Student loan,03/25/2016,Web,Closed with non-monetary relief,Yes
1831658,7,Passive,Credit card or prepaid card,03/15/2016,Web,Closed with explanation,Yes
1735852,9,Promoter,Checking or savings account,01/12/2016,Web,Closed with monetary relief,Yes
1718010,7,Passive,Mortgage,12/28/2015,Web,Closed with explanation,Yes
1739743,9,Promoter,Personal loan,01/13/2016,Web,Closed with explanation,Yes
1746247,6,Detractor,Credit card or prepaid card,01/15/2016,Web,Closed with explanation,Yes
1672771,6,Detractor,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1610903,9,Promoter,Checking or savings account,10/16/2015,Web,Closed with explanation,Yes
1832199,10,Promoter,Credit card or prepaid card,03/16/2016,Web,Closed with monetary relief,Yes
1743894,6,Detractor,Mortgage,01/18/2016,Web,Closed,Yes
1689964,7,Passive,Personal loan,12/09/2015,Web,Closed with explanation,Yes
1717404,5,Detractor,Mortgage,12/27/2015,Web,Closed with explanation,Yes
1748118,6,Detractor,Mortgage,01/19/2016,Web,Closed with explanation,Yes
1714513,7,Passive,Mortgage,12/23/2015,Web,Closed with explanation,Yes
1732104,9,Promoter,Checking or savings account,01/07/2016,Web,Closed with monetary relief,Yes
1834457,7,Passive,Mortgage,03/16/2016,Web,Closed with explanation,Yes
1748687,7,Passive,Mortgage,01/19/2016,Web,Closed with explanation,Yes
1752652,10,Promoter,Credit card or prepaid card,01/21/2016,Web,Closed with monetary relief,Yes
1756195,6,Detractor,Mortgage,01/25/2016,Web,Closed with explanation,Yes
1835314,6,Detractor,Mortgage,03/16/2016,Web,Closed with explanation,Yes
1654472,7,Passive,Checking or savings account,11/13/2015,Web,Closed with explanation,Yes
1740916,7,Passive,Checking or savings account,01/14/2016,Web,Closed with explanation,Yes
1746438,8,Passive,Checking or savings account,01/18/2016,Web,Closed with explanation,Yes
1695755,9,Promoter,Credit card or prepaid card,12/14/2015,Web,Closed with monetary relief,Yes
1746704,6,Detractor,Checking or savings account,01/18/2016,Web,Closed with explanation,Yes
1746306,8,Passive,Credit card or prepaid card,01/18/2016,Web,Closed with explanation,Yes
1834361,7,Passive,Personal loan,03/16/2016,Web,Closed with explanation,Yes
1487434,3,Detractor,Mortgage,07/27/2015,Web,Closed with explanation,No
1737688,7,Passive,Mortgage,01/12/2016,Web,Closed with explanation,Yes
1766742,8,Passive,Mortgage,02/01/2016,Web,Closed with explanation,Yes
1739758,9,Promoter,Credit card or prepaid card,01/13/2016,Web,Closed with monetary relief,Yes
1831038,6,Detractor,Mortgage,03/14/2016,Web,Closed with explanation,Yes
1746102,10,Promoter,Checking or savings account,01/17/2016,Web,Closed with monetary relief,Yes
1752664,10,Promoter,Credit card or prepaid card,01/21/2016,Web,Closed with non-monetary relief,Yes
1687731,5,Detractor,Personal loan,12/08/2015,Web,Closed with explanation,Yes
1837071,9,Promoter,Credit card or prepaid card,03/18/2016,Web,Closed with non-monetary relief,Yes
1797822,7,Passive,Mortgage,02/22/2016,Web,Closed,Yes
1670937,6,Detractor,Checking or savings account,11/24/2015,Web,Closed with explanation,Yes
1717456,7,Passive,Credit card or prepaid card,12/28/2015,Web,Closed with explanation,Yes
1747475,8,Passive,Personal loan,01/20/2016,Web,Closed with explanation,Yes
1797023,7,Passive,Personal loan,02/21/2016,Web,Closed with explanation,Yes
1772428,7,Passive,Mortgage,02/04/2016,Web,Closed with explanation,Yes
1732049,7,Passive,Credit card or prepaid card,01/07/2016,Web,Closed with explanation,Yes
1741021,8,Passive,Credit card or prepaid card,01/14/2016,Web,Closed with explanation,Yes
1837575,8,Passive,Mortgage,03/17/2016,Web,Closed with explanation,Yes
1684950,6,Detractor,Mortgage,12/06/2015,Web,Closed with explanation,Yes
1739542,7,Passive,Checking or savings account,01/12/2016,Web,Closed with explanation,Yes
1670437,7,Passive,Personal loan,11/24/2015,Web,Closed with explanation,Yes
1830464,8,Passive,Checking or savings account,03/14/2016,Web,Closed with explanation,Yes
1757613,4,Detractor,Student loan,01/26/2016,Web,Closed with explanation,No
1839115,7,Passive,Checking or savings account,03/19/2016,Web,Closed with explanation,Yes
1836057,6,Detractor,Credit card or prepaid card,03/17/2016,Web,Closed with explanation,Yes
1831689,7,Passive,Credit card or prepaid card,03/14/2016,Web,Closed with explanation,Yes
1695583,7,Passive,Checking or savings account,12/14/2015,Web,Closed with explanation,Yes
1732816,6,Detractor,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1352145,9,Promoter,Credit card or prepaid card,04/29/2015,Web,Closed with non-monetary relief,Yes
1835257,8,Passive,Personal loan,03/16/2016,Web,Closed with explanation,Yes
1733633,7,Passive,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1832830,7,Passive,Credit card or prepaid card,03/15/2016,Web,Closed with explanation,Yes
1840464,7,Passive,Credit card or prepaid card,03/19/2016,Web,Closed with explanation,Yes
1830139,6,Detractor,Checking or savings account,03/15/2016,Web,Closed with explanation,Yes
1832347,9,Promoter,Credit card or prepaid card,03/15/2016,Web,Closed with monetary relief,Yes
1762481,7,Passive,Personal loan,01/29/2016,Web,Closed with explanation,Yes
1830751,8,Passive,Checking or savings account,03/14/2016,Web,Closed with explanation,Yes
1739903,4,Detractor,Checking or savings account,01/14/2016,Web,Closed with explanation,Yes
1523409,7,Passive,Student loan,08/18/2015,Web,Closed,Yes
1731587,9,Promoter,Mortgage,01/07/2016,Web,Closed with explanation,Yes
1761087,6,Detractor,Checking or savings account,01/27/2016,Web,Closed with explanation,Yes
1804886,8,Passive,Personal loan,02/25/2016,Web,Closed with explanation,Yes
1747077,9,Promoter,Credit card or prepaid card,01/19/2016,Web,Closed with non-monetary relief,Yes
1559106,8,Passive,Credit card or prepaid card,09/10/2015,Web,Closed with non-monetary relief,Yes
1677068,8,Passive,Mortgage,12/01/2015,Web,Closed with explanation,Yes
1772421,8,Passive,Mortgage,02/04/2016,Web,Closed with explanation,Yes
1704917,6,Detractor,Mortgage,12/16/2015,Web,Closed with explanation,Yes
1683841,7,Passive,Checking or savings account,12/04/2015,Web,Closed with explanation,Yes
1724577,10,Promoter,Checking or savings account,01/01/2016,Web,Closed with monetary relief,Yes
1734552,7,Passive,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1735152,6,Detractor,Mortgage,01/11/2016,Web,Closed with explanation,Yes
1734576,7,Passive,Mortgage,01/08/2016,Web,Closed with explanation,Yes
1735013,7,Passive,Mortgage,01/10/2016,Web,Closed with explanation,Yes
1771343,8,Passive,Mortgage,02/03/2016,Web,Closed with explanation,Yes
1748531,5,Detractor,Credit card or prepaid card,01/20/2016,Web,Closed with explanation,Yes
1755007,6,Detractor,Mortgage,01/24/2016,Web,Closed with explanation,Yes
